date,observed_swe,ERA5_Land,PINN_prediction,PINN_std,PINN_physics,PINN_correction,n_predictions,bias_vs_ERA5,absolute_error,is_observed
2021-12-29,,63.17954635620117,76.0386734008789,8.08097359887879,74.54888651921199,7.1508709739607115,13,12.859127044677734,,False
2021-12-30,,65.21622467041016,77.76203859769382,8.202765525165894,76.0649780860314,7.111440713589008,13,12.54581392728366,,False
2021-12-31,,65.28437805175781,79.70157095102164,6.761191440152882,77.75768632155199,8.170254120459923,13,14.417192899263824,,False
2022-01-01,,65.2720947265625,79.14785821097237,7.768851454850823,78.66626685006278,7.190140877451215,14,13.875763484409873,,False
2022-01-02,,65.26524353027344,80.31477464948382,7.12218469976686,79.14285114833287,8.112244042967047,14,15.049531119210386,,False
2022-01-03,,65.3576889038086,81.39003644670758,6.645525383773305,80.3210803440639,8.554078742861748,14,16.03234754289899,,False
2022-01-04,,65.59806823730469,82.5305426461356,6.261619843318142,81.4779690333775,8.995079389640264,14,16.932474408830913,,False
2022-01-05,,71.3260269165039,87.74187796456474,3.6941803998810614,82.68414960588727,10.720070362091064,14,16.41585104806083,,False
2022-01-06,,72.78754425048828,87.98397369384766,6.6363706297088605,86.74198201497396,8.231897576649983,15,15.196429443359378,,False
2022-01-07,,73.94737243652344,90.33499755859376,5.485907369599134,88.04372965494791,9.33725601832072,15,16.387625122070318,,False
2022-01-08,,74.71305847167969,91.50471801757813,6.119147578643483,90.3303009033203,8.979533767700195,15,16.79165954589844,,False
2022-01-09,,75.1139907836914,93.24048055013021,4.379348620384924,91.52603251139323,9.90597988764445,15,18.12648976643881,,False
2022-01-10,103.0,75.64437866210938,93.6464848836263,5.74308243475211,93.24069163004557,9.202308320999146,15,18.002106221516925,9.3535151163737,True
2022-01-11,,75.72990417480469,93.88427679879325,4.783287979511229,93.0360963003976,9.540027107511248,14,18.154372623988564,,False
2022-01-12,,75.7410659790039,93.95003727504185,5.754247488026433,93.87908717564174,9.186135913644518,14,18.208971296037944,,False
2022-01-13,,75.85758972167969,94.64292580740792,4.6996401948234405,93.95052991594586,9.778216293879918,14,18.785336085728233,,False
2022-01-14,,77.11437225341797,95.35180119105748,5.8712442594153,94.81730433872768,9.430481399808611,14,18.237428937639507,,False
2022-01-15,,82.85427856445312,100.15465109688895,2.786016170792302,95.45480782645089,11.012953349522181,14,17.30037253243583,,False
2022-01-16,,84.79692077636719,101.43047496250698,5.13436218066546,100.16454642159599,8.991031203951154,14,16.63355418613979,,False
2022-01-17,,89.68579864501953,106.34075764247349,2.394173891922786,101.62510735648019,10.695550169263567,14,16.65495899745396,,False
2022-01-18,,91.79944610595703,107.92222322736468,4.815142898925013,106.34303610665458,8.888517345700945,14,16.12277712140765,,False
2022-01-19,,92.13294982910156,109.42164938790458,3.846770651731873,107.93833977835519,9.414477450507027,14,17.288699558803017,,False
2022-01-20,113.0,92.51264953613281,109.94086129324776,5.275686097751151,109.42336763654437,9.014043160847255,14,17.42821175711495,3.059138706752236,True
2022-01-21,,92.62120056152344,110.45969038743239,3.846104626864696,109.42283395620493,9.489779435671293,13,17.83848982590895,,False
2022-01-22,,92.73338317871094,110.43960160475511,5.307225506937249,110.45804595947266,8.910998069323027,13,17.706218426044174,,False
2022-01-23,,92.76517486572266,111.05905151367188,4.322979735221285,110.43451631986179,9.519170577709492,13,18.29387664794922,,False
2022-01-24,,92.79224395751953,110.87443131666917,5.5021653193351705,111.05527672400841,9.021240206865164,13,18.082187359149643,,False
2022-01-25,,92.86002349853516,111.48699599045973,4.192971141629662,110.8711911714994,9.684564333695631,13,18.626972491924576,,False
2022-01-26,,93.85773468017578,111.74625103290265,5.634138987224293,111.5906272301307,9.092879882225624,13,17.888516352726867,,False
2022-01-27,,95.94547271728516,114.07607034536508,3.073283387395483,111.75523317777194,10.276631025167612,13,18.130597628079926,,False
2022-01-28,,96.00028991699219,113.69853093073918,5.131995091581264,114.07084244948167,8.742028089670034,13,17.698241013746994,,False
2022-01-29,,96.00975799560547,114.02887373704176,4.877411665542083,113.69333179180438,9.24169347836421,13,18.019115741436295,,False
2022-01-30,,96.04370880126953,113.87217712402344,5.741800849161202,114.03197303185097,8.902806804730343,13,17.828468322753906,,False
2022-01-31,115.0,96.10063171386719,114.64905313345102,3.769437647175861,113.86934074988731,9.726520024813139,13,18.548421419583832,0.35094686654898055,True
2022-02-01,,96.11749267578125,114.06420962015788,5.664464365647765,114.59142430623372,8.786659320195517,12,17.946716944376632,,False
2022-02-02,,96.12580871582031,114.52646191914876,4.550033207408964,114.05895678202312,9.497369170188904,12,18.400653203328446,,False
2022-02-03,,96.1403579711914,114.15656916300456,5.7754005786604035,114.52153778076172,8.899051040410995,12,18.016211191813156,,False
2022-02-04,,96.15264129638672,114.70934041341145,4.292013719759909,114.1513557434082,9.62144911289215,12,18.556699117024735,,False
2022-02-05,,96.16190338134766,114.20078341166179,5.735904050355483,114.70411364237468,8.844877441724142,12,18.038880030314132,,False
2022-02-06,,96.17295837402344,114.6107858022054,4.536982127166251,114.19560623168945,9.491833209991455,12,18.43782742818196,,False
2022-02-07,,96.18045806884766,114.12994321187337,5.82707952069238,114.6060339609782,8.812320311864218,12,17.94948514302571,,False
2022-02-08,,96.73136901855469,115.02153778076172,4.132204213725336,114.16239738464355,9.637226780255636,12,18.29016876220703,,False
2022-02-09,,97.27851867675781,114.84628359476726,5.67763580100101,115.02581405639648,8.769272267818451,12,17.567764918009445,,False
2022-02-10,118.0,97.38636016845703,115.75407282511394,3.655450106169451,114.84605026245117,9.701983094215393,12,18.367712656656906,2.245927174886063,True
2022-02-11,,97.39649963378906,116.64885364879261,2.674341295381178,116.55860207297586,9.741366733204234,11,19.252354015003547,,False
2022-02-12,,97.64827728271484,116.86960324374112,2.591678765824211,116.70808826793323,9.761102676391602,11,19.22132596102628,,False
2022-02-13,,100.17718505859375,118.59724148837003,2.1825377862108684,116.96097772771662,10.090252616188742,11,18.42005642977628,,False
2022-02-14,,102.47663116455078,120.43860071355647,1.9321386134256868,118.71089380437678,9.904249277981846,11,17.961969549005687,,False
2022-02-15,130.0,107.0323486328125,123.90874966708097,1.7372197026005807,120.60270968350497,10.141592545942826,11,16.87640103426847,6.0912503329190315,True
2022-02-16,,109.30149841308594,125.78130340576172,2.1283943265614593,123.8247444152832,9.266720628738403,10,16.47980499267578,,False
2022-02-17,,109.60541534423828,126.563818359375,2.429458482344189,125.7765396118164,8.927934312820435,10,16.958403015136724,,False
2022-02-18,,109.51654052734375,126.96004791259766,2.569555763990847,126.55896911621093,8.982332038879395,10,17.44350738525391,,False
2022-02-19,,109.46321105957031,127.22732086181641,2.673620429414569,126.95491790771484,9.081220340728759,10,17.764109802246097,,False
2022-02-20,130.0,109.46236419677734,127.41658096313476,2.7617117430276727,127.2221694946289,9.138962984085083,10,17.95421676635742,2.583419036865237,True
2022-02-21,,109.40283203125,127.05796135796442,2.55227163513157,126.99557749430339,8.947381496429443,9,17.655129326714416,,False
2022-02-22,,109.29705810546875,127.05148569742839,2.4730558219301337,127.05318790011935,8.966403855217827,9,17.75442759195964,,False
2022-02-23,,109.90187072753906,127.46352216932509,2.349492164898474,127.09208170572917,9.054785145653618,9,17.561651441786026,,False
2022-02-24,,110.4168930053711,127.76642354329427,2.358772316269357,127.4591293334961,8.916803307003445,9,17.349530537923172,,False
2022-02-25,120.0,110.3720474243164,127.77032555474176,2.4411483724920116,127.76320902506511,8.793610678778755,9,17.398278130425354,7.77032555474176,True
2022-02-26,,112.76522827148438,129.4344882965088,2.64730676895243,127.92793464660645,9.165173172950745,8,16.669260025024414,,False
2022-02-27,,113.05133819580078,129.7607479095459,2.9608016220980407,129.42977142333984,8.6011323928833,8,16.709409713745117,,False
2022-02-28,122.0,113.03762817382812,129.87096118927002,3.200656364543275,129.7557601928711,8.55693119764328,8,16.833333015441895,7.8709611892700195,True
2022-03-01,,113.32826232910156,130.9989297049386,2.567909825326825,130.69920349121094,9.054247174944196,7,17.67066737583704,,False
2022-03-02,,113.11811828613281,131.09024265834265,2.597920894784234,131.0457981654576,9.07913064956665,7,17.972124372209834,,False
2022-03-03,,113.03063201904297,131.08777509416853,2.659010994579777,131.08571297781808,9.100737912314278,7,18.057143075125566,,False
2022-03-04,,113.04342651367188,131.12395477294922,2.6001553560560544,131.0834012712751,9.131869520459857,7,18.080528259277344,,False
2022-03-05,135.0,113.05506134033203,131.1814913068499,2.5102813549302834,131.12551770891463,9.163915497916085,7,18.12642996651786,3.8185086931501075,True
2022-03-06,,112.65972900390625,130.52942403157553,2.0036388897375756,130.58034133911133,8.88338271776835,6,17.86969502766928,,False
2022-03-07,,113.53458404541016,131.14779154459634,1.9266487104280534,130.6329231262207,9.042132695515951,6,17.61320749918619,,False
2022-03-08,,112.35160827636719,130.64296086629233,1.958587511848545,131.2353630065918,8.825192530949911,6,18.29135258992514,,False
2022-03-09,,112.32160949707031,130.37909444173178,1.9871201487250845,130.63802591959634,8.874411662419638,6,18.057484944661468,,False
2022-03-10,132.0,112.26119232177734,130.1985092163086,2.0314678229277385,130.40142822265625,8.840997536977133,6,17.93731689453125,1.8014907836914062,True
2022-03-11,,112.19416046142578,130.11917877197266,2.2659093410368953,130.28931274414063,8.908158016204833,5,17.925018310546875,,False
2022-03-12,,112.2120132446289,130.04754333496095,2.2829535306772186,130.11632232666017,8.913291072845459,5,17.835530090332043,,False
2022-03-13,,111.4026870727539,129.99811096191405,2.2521863011328462,130.28660430908204,9.18395013809204,5,18.595423889160145,,False
2022-03-14,,110.44425201416016,129.35015106201172,2.332243422330376,130.0701675415039,9.12321491241455,5,18.905899047851562,,False
2022-03-15,135.0,110.20319366455078,128.88984069824218,2.332918790645351,129.36073303222656,9.137415504455566,5,18.6866470336914,6.110159301757818,True
2022-03-16,,110.13566589355469,128.6213150024414,2.608998411592376,128.93070602416992,9.157245874404907,4,18.48564910888672,,False
2022-03-17,,110.1119155883789,128.35772132873535,2.7076714057382647,128.61645126342773,9.062259197235107,4,18.245805740356445,,False
2022-03-18,,110.1009521484375,128.21638298034668,2.7279905297461333,128.36044692993164,9.05255138874054,4,18.11543083190918,,False
2022-03-19,,110.0895767211914,128.10391807556152,2.76021406689155,128.2117042541504,9.020100474357605,4,18.014341354370117,,False
2022-03-20,127.0,110.09257507324219,128.01914024353027,2.815889134710122,128.10467529296875,8.987273216247559,4,17.926565170288086,1.0191402435302734,True
2022-03-21,,110.04462432861328,129.57385762532553,0.9174612670207807,129.55904388427734,9.907025337219238,3,19.52923329671225,,False
2022-03-22,,109.63282775878906,129.53866577148438,0.7236115277249269,129.67642720540366,10.02619743347168,3,19.905838012695312,,False
2022-03-23,,108.94583892822266,129.2383829752604,0.645020393759566,129.63781229654947,10.095772743225098,3,20.29254404703775,,False
2022-03-24,,108.271240234375,128.81859334309897,0.5894617705848357,129.33511861165366,10.16710344950358,3,20.547353108723968,,False
2022-03-25,140.0,107.90194702148438,128.32440694173178,0.6462910951638967,128.8224080403646,10.113689422607422,3,20.422459920247405,11.67559305826822,True
2022-03-26,,107.92352294921875,127.56538391113281,0.4789886474609375,127.88700866699219,9.633753299713135,2,19.641860961914062,,False
2022-03-27,,107.18028259277344,127.36029815673828,0.590301513671875,127.75006866455078,9.870779037475586,2,20.180015563964844,,False
2022-03-28,,106.19844818115234,126.67139053344727,0.6729164123535156,127.4232292175293,9.837024211883545,2,20.472942352294922,,False
2022-03-29,,106.5675277709961,126.38791275024414,1.0752601623535156,126.72494506835938,9.720939636230469,2,19.820384979248047,,False
2022-03-30,,106.4813003540039,126.0857048034668,1.2240028381347656,126.41648864746094,9.622260093688965,2,19.60440444946289,,False
2022-03-31,138.0,107.12572479248047,126.05244064331055,1.5879096984863281,126.08255386352539,9.437416076660156,2,18.926715850830078,11.947559356689453,True
2022-04-01,,108.25286865234375,116.22272491455078,7.969856262207031,116.35737991333008,3.788916826248169,2,7.969856262207031,,False
2022-04-02,,109.84819030761719,116.43586349487305,7.577617645263672,116.2461929321289,3.2584294974803925,2,6.587673187255859,,False
2022-04-03,,112.07892608642578,117.21038818359375,6.906608581542969,116.45908737182617,2.8130560517311096,2,5.131462097167969,,False
2022-04-04,,114.74346160888672,118.49004364013672,5.883209228515625,117.22840881347656,2.3830892592668533,2,3.74658203125,,False
2022-04-05,48.0,117.92127227783203,120.05813217163086,4.666156768798828,118.49975967407227,1.7403447546530515,2,2.136859893798828,72.05813217163086,True
2022-04-06,,122.27674865722656,119.10260009765625,0.0,115.74051666259766,-0.04447288438677788,1,-3.1741485595703125,,False
2022-04-07,,126.18817901611328,123.15583801269531,0.0,119.24042510986328,0.29439160227775574,1,-3.0323410034179688,,False
2022-04-08,,128.50897216796875,126.84961700439453,0.0,124.4832763671875,0.2682420015335083,1,-1.6593551635742188,,False
2022-04-09,,131.049560546875,129.01370239257812,0.0,126.91470336914062,-0.05597987025976181,1,-2.035858154296875,,False
2022-04-10,,133.41416931152344,131.44708251953125,0.0,129.0589599609375,0.11828716099262238,1,-1.9670867919921875,,False
2022-04-11,,135.09169006347656,134.32105255126953,0.7706375122070312,133.2782440185547,0.09768178313970566,2,-0.7706375122070312,,False
2022-04-12,,136.22634887695312,135.39714813232422,0.32445526123046875,134.32120513916016,0.07459350675344467,2,-0.8292007446289062,,False
2022-04-13,,136.87319946289062,136.39904022216797,0.34027862548828125,135.39530181884766,0.22492843121290207,2,-0.47415924072265625,,False
2022-04-14,,137.1549072265625,137.64189910888672,0.9003677368164062,136.3973159790039,0.8466315940022469,2,0.48699188232421875,,False
2022-04-15,,137.25949096679688,138.17865753173828,1.2202835083007812,137.64083099365234,0.7460746429860592,2,0.9191665649414062,,False
2022-04-16,,137.30532836914062,138.2253875732422,1.2314453125,138.17759704589844,0.5179224386811256,2,0.9200592041015625,,False
2022-04-17,,137.32437133789062,138.21484375,1.24359130859375,138.22450256347656,0.47527487576007843,2,0.890472412109375,,False
2022-04-18,,137.3308563232422,138.19803619384766,1.2442855834960938,138.21646118164062,0.4589249938726425,2,0.8671798706054688,,False
2022-04-19,,137.33274841308594,138.34396362304688,1.017608642578125,138.29754638671875,0.565307006239891,2,1.0112152099609375,,False
2022-04-20,,137.33311462402344,138.4070816040039,0.9488906860351562,138.4018096923828,0.5775431357324123,2,1.0739669799804688,,False
